author,comment_id,label,like_count,published_at,text
,UgxVh_sCcR99E1eOJMR4AaABAg,neu,,,Ye but jennies styles didn't touch to much I was just a little fix but with the first one he kept on touching Shakiras thing
,UgwgEEwuFjPIpLOGVPR4AaABAg,neg,,,I'd hate to have the first stylist
,UgwGVOxzwuT1KSCvKE94AaABAg,pos,,,The production quality is really helpful It made my day better.
,UgyAmZGdPv5F0W8doxR4AaABAg,neu,,,"Just see the first guy. If he hadn't done that, she would be told bad things"
,UgzmRMStkf8GnzGxKcB4AaABAg,pos,,,The look  Jenni Is dress to impress????
,Ugy0kv0pz7Yudz2ECeZ4AaABAg,neu,,,It's a dress.  At no point should he need to tuck it in.  Lol
,Ugysmm-4PgqU2udhbll4AaABAg,pos,,,"이런 영상도 ㄹㅇ 너무 재밌음 
포켓몬 역사같은 노가리 까는 영상 앞으로도 기대합니다아아?
난 개인적으로 씹덕(?) 눈파티가 하는 애니 월드컵 라노벨 월드컵 이런거도 보고싶음 …"
,Ugyi0dt2FBkqfdFqsYp4AaABAg,pos,,,일단 전체적으로 멤버들의 장점을 살리는 춤들인 거 같음 그리고 보다보면 춤 노래 다 중독성 있고 너무 잘 춰서 찡그리고 보게됨(p) 원빈이 앞으로 치고 나오고 춤 추는거는 걍 원빈이 주는 그 안정감이 있음 약간 왼쪽으로 가는 부분이 뭔가 좋음  하 진짜 타로 댄브 부분은 말할것도 없음 빠른비트에 뭐 하나 버리는 동작도 없고 시선 손끝 디테일 모두 안버림 그 뒤에 타로를 선두로 뒤에 따라오는 부분은 걍 준비됐어 라? 준비됐어 쇼. 걍 이 느낌임 그 다음엔 또 박자에 맞춰서 딱딱 끊는 거 쾌감 개쩖 다리에 중심두고 흔들림없는 모습을 봐야함 저렇게 힘이 들어가는데 고개랑 다리가 움직이지 않음 페임붐은 반드시 옴
,UgyLL8q7EhAcCXxtS2t4AaABAg,pos,,,반응 별로라고....? 타팬인데 어제부터 하루종일 이거만 듣고있음
,Ugxp_10OR41PjiD_rr94AaABAg,pos,,,현명한 대처와 인정
,UgyJHsMmFygDzqQQBzF4AaABAg,neu,,,원래 억까 당할때 최고의 해법은 죄송합니다임 오히려 이유가 명확할때 아 제가 이런 잘못을 했습니다라고 팩트만 나열하고 딱히 사과안해도 그치 ㅅㅂ 내가 너 그럴줄 알았어 하고 통쾌함에 빠져서 넘어가는데 억까를 당한걸 사실여부만 나열하면 뭐가 되냐면 난잘못없는데 니네가 억까한거임 이렇게 들림 그래서 억까 당할땐 죄송합니다 박아주면 그래 ㅋㅋ 니가 다 잘못한거지 이렇게 넘어가는게 나음 어차피 남이 잘하든 잘못하든 관심없더라 욕할때나 관심 비슷하게 보이는거지
,UgxKz_X15d5m0i0MQxV4AaABAg,neu,,,티푸는 항상 이런거 하면 운도 없고 빨리 죽어ㅋㅋㅋㅋ 아 너무 아쉽네 발로란트 버전도 만들어주면 좋겠다
,UgwKwsF3EkUA9C89Q3Z4AaABAg,pos,,,"29:52 
하..진짜..뭘까 너무 좋아서 머리가 아픔"
,UgzWHaw_laNjAVfuz9N4AaABAg,pos,,,"영자 언니가 10살 차이나는 동생에게 ""너랑 나랑 10살 차이인데 바~~~~짝 쫒아온다~~"" 언젠가 써먹고싶은 드립ㅋㅋㅋㅋ"
,UgyWFKG-s0GEArxQMxR4AaABAg,neg,,,감독과 선수가 친분이 두텁고 좋았으면 진짜로 명치가 아파도 저따위로 내팽겨치고 뒤도 안 보고 가버리진 않을듯. ‘감독님 아파요’ 같은 통증이 아니라 ‘제발 이러지 마요’ 로 보이는 짜증 같은데?
,Ugy8MR5LnDG51nFGnLl4AaABAg,pos,,,릴리가 귀여운게 아버님 유전이였구나ㅋㅋㅋㅋ릴버지 항상 릴리 위해서 콘서트든 팝업이든 노력하시는게 감동이심...????
,UgwIG_mTW4QUCOKV07F4AaABAg,pos,,,"와;;;??  저걸  저래타네 ;;;
역시  머리빡좋네  ㅋ ㅋ"
,UgyfxPb76zashXXkDTl4AaABAg,neg,,,와 진짜 쓰레기 게임ㅋㅋㅋㅋㅋ
,UgxA-nmapK0So0NjlQB4AaABAg,neu,,,"대박!
어떻게  저렇게 다쓸어가듯 따갈수가있지
사람들  많이들여서 따갔을건데 
웬일이래
CCTV다세요 입구쪽 차들어오는곳이라도"
,UgzVBcixuZ_G4q6kr_l4AaABAg,neu,,,"차들은 크고 주차공간은 작게 만들고 
아파트도 평수별로 주차자리 크기 만들어야됨"
,Ugy-WT3z3KqaqWQ6iN14AaABAg,neg,,,행동 쓰레기인것과는 별게로.. 진짜 주차칸 좁긴하다...
,UgwiuyLEeXWUt0Br6Ax4AaABAg,neu,,,방구 싼다고 하는 줄ㅋㅋㅋ
,Ugy21c-I8ce2FngHpzN4AaABAg,pos,,,진짜 일 잘하시는 김용민 의원님 응원합니다?????
,Ugy6B4t6zgZfZYzpsYt4AaABAg,pos,,,사람자체가 멋짐
,UgyjBgbpnCbfDOECQhh4AaABAg,pos,,,장혁 멋짐 응원함!
,Ugx7Ip8z382AIVlcPhR4AaABAg,pos,,,꺅 올해 기대도 안했는데 너무 선물같은 영상이네요!!!! 덕분에 연말을 더 따뜻하고 행복하게 보내겠어요 ??
,UgwRPyxedybfsyIZWrV4AaABAg,pos,,,미미미ㅣ쳤다 최애컨텐츠!!!!
,UgwW1sCbD_aD7DksNT94AaABAg,neu,,,"아이고 ........
어쩌면 좋아요,
아무튼 배변님 더쎄게 더쎄게 더쎄게 더쎄게 더쎄게 힘내세요 ??????????????????????????????????"
,UgxeV4aCayBpugRv0gp4AaABAg,neu,,,아니 쭝궈형님 별로 때리지도 못해놓고 진심으로 아쉬워하네ㅜㅋㅋㅋㅋㅋㅋㅋ
,Ugyil2vIIJtrCvjsMkR4AaABAg,pos,,,"와!!! 
신박한데 함 달려보고 싶다^^!"
,Ugyzwp6hQz2AxL5yaKd4AaABAg,pos,,,"헐 전기톱이 있는지는 몰랐는데 무기도 되게 다양하네용!!
오늘 영상도감사합니다??????????"
,UgyqphVvsngu5WNZCJx4AaABAg,neu,,,"모든 경기는 자만이 최악~~!!
절실함을 이기려면 최선을 다해야 한다~~!!"
,UgxAathrToSArgdfxGl4AaABAg,pos,,,"파인뷰 R5 POWER 정말 기대됩니다.
가끔 뒷자리 탑승자와의 민망한 눈맞춤에 불편함이 있었는데 해결된다니 너무 좋네요.
가족 중 운전자가 여러명이면 룸미러 조정을 새로 해야하는 번거로움이 있었는데 그런 사소한 불편함도 사라진다니 정말 획기적인 제품이네요.
머니머니해도 운전은 안전이 최고인지라 룸미러의 시야가 항상 답답하게 느껴졌는데 더 넓고 시원하게 볼 수 있다니 편안한 운전에 도움이 될 듯 합니다.
또한 뒷자리 탑승자가 많이 탔을때 답답한 룸미러 시야를 더 답답하게 하는 경우가 많은데 이런 점까지 해결이 된다니 정말 설레게 하는 제품이네요.
파인뷰 R5 POWER로 정말 환상적인 신세계를 느껴보고 싶네요."
,UgzrK6bReDJ0Wbvs8aV4AaABAg,pos,,,"전체적으로 전방후방 카메라가 좋아 시원한게  잘보이고 화질도좋고 사각지대및  gps 가능도 있어   단속카메라 및  음성인식안내 서비스가 있어 기대가 많이 될것같습니다 .  
그리고 자동차 실내 디자인도 멋져보인것같아요
꼭 사용해보고 싶네요"
,UgyzW0qIJ8AavPxs9wV4AaABAg,pos,,,"SUV차량은 필수
후방카메라를 장착해서
후방시야를 사각지대없이 확보하면
안정성이 배가되죠
깨끗한화질이
너무 좋습니다
동튜브가 안전운행에
도움이 됩니다"
,Ugz0soaCCAmJlpZe8Td4AaABAg,pos,,,"와이드한 화면에 고화질 다기능...
룸미러식이라 세련되고 보기도 편할 것 같고 야간 시인성까지 파인뷰가 열일하네요:) 기대되는 제품입니다^^! ??"
,Ugwb-_7lryZ06E1_F894AaABAg,pos,,,비슷한제품 사용중인데 화면이 어두워서 답답한데 파인뷰는  밝아서 너무 좋네요~~^^
,UgwXKdnf9Hka7cRRfah4AaABAg,neu,,,"예전부터 관심있게 본 제품이네요 ! 차 구매이후 파인뷰 모델로만 블랙박스를 구매해오고 현재도 파인뷰 블랙박스인데 R5 파워 제품이 있으면 캠핑짐과 아이 킥보드, 자전거를 다 실어도 잘 볼수 있어 사고예방에 너무 좋을것 같아요 ??"
,UgzPNUK_7sitD0DLjrt4AaABAg,pos,,,감동 입니다
,UgwsexCv_gxFbnQZ3IZ4AaABAg,neu,,,"대만에서 6년 살았는데 임금이 졸라 적긴 적음! 20여년 전 고졸이 공장에서 일하면 월급이 한화로 약 65만원!
커피숍 점장 월급이 약 130만원! 그리고 대졸 사회초년생이 일반 직장 들어가면 월급이 약 90만원!
대학 교수 월급이 약 360만원!
근데~ 그당시 일반 버블밀크티 그니까 한국에서 파는 그런 밀크티가 그당시 대만에서는 한화로 약 720원~1000원임!
심지어 한국에서 파는 밀크티 용량의 두배 정도~ 야시장에 가면 그거 하나 들고 1시간 동안 야시장 이것 저것 먹고
집에 들어가도 밀크티가 남아 있을 정도로 양이 졸라 많음! 얼음도 많히 안 넣고~
근데 한국에 졸라 양아치인거야~ 빨대 꽂고 숨 안 쉬고 두번 빨면 끝이잖여~
야시장에서 파는 꼬치구이 한개도 720원~1000원 정도임!
일단 내 기억에 그당시 환율이 한화 대 대만돈이 34~36이였음! 한국돈 3600원이 대만돈 100원!

근데 20여년이 지난 지금은? 자세히는 모르겠지만 월급이 10% 정도는 인상 한걸로 알고 있지만 물가는 두배 오른걸로
알고 있음! 경제에 대해서 잘 몰라서 알아서들 밸런스 계산해 보셈!
그리고 2017년이였나? 대만에 출장 갔었는데 자동화물류장비 들어가 있는 공장안에서 통역 일 했었는데
현지 대만인 작업자들 일당이 한화로 약 40000원! 그니까 전공자가 아닌 그냥 일반인 작업자!
아침 7시30분 까지 공장 앞에 집합하고 아침 조회를 8시 까지 하고 8시30분 까지 공장 안에 들어가면 작업 시작!
12시~1시30분 까지 밥 먹고 다시 공장 안에 들어가 작업하고 오후 18시에 퇴근!
공장안에서 크린복, 방진복 입어야 돼는데 그상태로 작업하는데 온몸에 폭우 맞은듯이 옷이 다 젖어 있음!
작업자들 졸라 불쌍하더라~
그때 환율 기준이 한국돈 4000원이 대만돈 100원이였음!
알아서들 계산해 보셈!

대만에서는 임금이 적다 보니 한국 보다 노동법이 졸라게 엄격함! 그래서 무급 야근은 절대로 있을수 없는 일!
절대로 눈치 보면서 야근을 하지 않음! 
설령 사장이 추가수당을 준다 해도 야근을 안 한다고 함! 그 돈 몇푼 버는거 보다 그 시간을 가족들과 보내겠다는게
대만인들의 철학임! 
그래서 출장 갔던 한국 엔진니어들이 주말에 대만 여기 저기 돌아 다닐때 하나 같이 물어보는게 대만인들 왜 다들 
행복해 보이냐는거지~
왜냐면 자동화물류장비쪽 일은 수주가 없으면 뭐 정상 출퇴근이지만 수주를 받으면 몇달 동안은 지옥임!
한국 엔진니어 말로는 아침 7시 부터 저녁 22시 까지 현장 근무이고 물론 중간 중간에 사무실에서도 일하지만
23시 부터 새벽 2시 까지는 캐드 도면 마킹 하고 수정하고 그리고......등등등 
그러고 3~4시쯤에 컨테이너 숙소에 들어가 라면 먹고 1~2시간 자고 다시 6~7시에 기상하고 출근!
이러고 최소 3개월, 길게는 6개월 동안은 이런 생활 한다고 함!
참고로 수주를 받으면 엔진니어들은 모두 현장, 공장 주변에서 생활을 해야 함!
그래서 한달에 한~두번만 집에 들어가고  나머지는 무조건 현장, 공장!
그래서 내가 일 했을때 그당시 해외 수주를 받은거라 대리님중 한분이 두달 정도 하다 사표 냈음!
이유는 와이프가 정신병 걸렸데~ ㅋㅋㅋ 해외 파견 근무라 한달 동안 한국에 못 들어오거든~
근데 비자 때문에 한국에 들어왔다 이틀 삼일후에 다시 또 해외로 출극해야 함!
가족들이 미쳐버리는거지~

어쨌든 뭐 대만은 좀 심각한 부분이 정치 싸움인데 한국 못지 않게 친중파, 반중파의 대립이 어마어마함!
20년 동안 정치 싸움을 해와서 20년 동안 경제 성장이 동결 돼고 제자리 걸음이라고 할 정도임!
그리고 다들 뭔가 좀 오해 하는 부분이 있는게 대만에 가보면 건물들이 막 갈라져 있고 허름해 보이고 그러는데
집안에는 졸라게 좋다~ 그만큼 부실 공사가 적고 건물들이 튼튼함!
근데 문제는 대만에 지진이 자주 온다는것임! 한국은 진도 4짜리 지진이 와도 호들갑 떨면서 재난 문자 날리는데
대만은 진도 4짜리 지진은 거의 한달에 한~두번 꼴로 오고, 체감이 잘 안 느껴지는 지진은 이주일에 한번씩?
상시적으로 온다는것임!
그리고 다들 알고 있는 대재앙 수준의 강진 7~9짜리 왔을때 사상자가 많았지~ 그 수치는 알아서 검색해 보셈!
그 수준이 어느정도냐면 타이중쪽이 중심지였는데 타이폐이의 창문도 다 깨질 정도였음!
한마디로 한국으로 치자면 대전쪽에 7~9짜리 지진이 왔는데 서울의 있는 가정집 창문이 깨짐!
7~9짜리 강진이 오면 더 무서운건 여진인데 그당시 대만에서도 강진이 오고 난후 석달 동안 1만4천번의 여진이
왔었다고 함!
그러니~ 대만에 건물들이 여기 저기 갈라져 있고 금이 가 있는거지~ 어쩔수가 없음!
그리고 대만 집값은 당연히 한국 집값 보다는 좀 싸~ 
근데 임금이 졸라 쥐꼬리만 한데 어케 집을 살수 있을까? 라는 의문도 들고~ 대만인들이 평균적으로 씀씀이도 꽤 커~

대만 동창 말로는 대만에서도 한동안 온라인 쇼핑몰 창업이 성행 했었는데 개나소나 창업하고 한국 동대문에 오서
옷 떼가고 대만에서 팔고! 근데 핵심은 신상품이 나오면 누구 보다 빠르게 사입해서 빨리 팔아야 한데~
하루만 늦어도 다음날 바로 경쟁 업체들이 팔고 있데~ 동일 상품으로 경쟁업체들이 다 같이 팔고 있으면
가격 전쟁이 일어난다고 함!
근데 웃긴건 누구 보다 빠를게 사입하고 제일 먼저 팔고 있어도 마진 얼마 안 남기고 판데~
마진 한화로 약 400원...... 400원 마진 남기고 판다네......
너무 비싸면 아무도 안 살려고 하것지~ 임금이 적잖여~
그래서 대만인들은 외모 치장에 신경을 쓰지 않아~ 그래서 대부분 대만인들이 평소 옷차림이 엄청 간소해~
여름에는 티셔츠에 반바지는 국룰이고~ 겨울에는 안에 티셔츠에 잠바떼기 입고 청바지에 샌달, 슬리퍼도 국룰~
대만은 아열대 지역이라 겨울에 한국 처럼 춥지 않아~ 근데 여름에는 제일 더울때 41도~
그러니 여자 애들이 화장을 해도 밖에 나가면 화장이 다 녹아~ 그래서 여자들이 화장을 안하는게 아니라 포기한거지~
한국에서 몇년간 여름에 졸라게 더워져서 습도가 높다~ 대만은 습도는 안 높을거야~ 이러는데
대만 습도가 한국 보다 더 높거든~ 대만 가본 사람들은 알텐데 공항 입국장 들어가자 마자 바로 습도 냄새를~
곰팡이 냄새를 맡을수가 있지~
실외에서 1분 이상 못 있는다~ 습식 사우나에 들어간 느낌? 고개를 숙이고 다닐수도 없음! 지면에서 올라오는
복사열이 얼굴을 덮침!
그래서 되려 대만에서 겨울 돼면 영하도 아닌 영상 10도 이하로만 떨어져도 동사 또는 심장마미 걸린 사람들 많음~
0도 가깝게 떨어지면 대만에서는 한파 경보라고 하거든~ 그당시 대만에서 60명 넘게 죽었음!
이후에 100명 가까이 사망 했다고 함!"
,UgyhqfB5OE-sFii3BbR4AaABAg,neg,,,오빠 영어 문법 별로인데...
,Ugy-m8Xfobjtyg6iJQR4AaABAg,neg,,,"?내란세력, 친일파'' 척결 하라고 이 대통령에게 투표했던 지지자입니다
제가싫어하는 문재인 정권도 외교는 제일 잘했습니다!!  이 대통령 외교만 잘하면 뭐하나요!!??~  심각한 국내 문제  제#.1 공약인 ''내란세력척결''은 하나고 못하고 있는데!!  
?12.3 내란이 발발한지 1년이 다 되도록~ 내란세력 아직 아무도 처벌하지 못했고, 내란공범들은 다 줄기각, 풀려나고!! 
오히려 ''내란세력으로 부터 농락''당하고 있습니다!!!
문재인 정권 꼴나게 생겼습니다.
이재명 대통령은심각한 국내 ''내란세력 척결'' 문제부터 해결하세요!!"
,UgyoF9xtJZ1DoacEl1V4AaABAg,pos,,,Bravo
,Ugx2aq7ENz3k9DupMm54AaABAg,neg,,,"왜 라면에 기름진 돼지고기를 넣나요? 비만의 원인이 되고, 순수한 맛도 사라져요. 이것저것 섞어 먹으면 속도 불편하고 몸에도 안 좋아요. 혈관에 플라크가 생길까 걱정되고, 고혈압·당뇨·지방 축적도 우려돼요."
,UgwOJIU1utRrdb0gznJ4AaABAg,pos,,,This video is amazing This deserves recognition.
,UgysdqNvRxa1ZTb0WHh4AaABAg,neu,,,looks so real but i just know that it is impossible
,Ugzh21QzU9ETVDmf2gd4AaABAg,neu,,,Why are a.is actually turning kinda realistic but the audio was the key reason why i guessed it was a.i
,UgwMKhNJ2oCm5R6ffCN4AaABAg,pos,,,"와아아.따봉 입니다.
사투리.정말.????????"
,UgyqTAXboXfYKCLE4Xt4AaABAg,pos,,,"테슬라 화이트 시트, 결론부터 말하면 생각보다 훨씬 예쁘고 내구성도 나쁘지 않습니다! 초코우유, 콜라, 와인 같은 건 쉽게 지워져요. 물티슈로도 충분히 닦이죠. 김치같은 경우 이건 물티슈만으로는 안 지워지고 전용 클리너가 있어야 깔끔하게 지워집니다. 근데 진짜 문제는 '청바지'인데요. 몇 번 안 묻은 건 클리너로 그나마 지워지는데, 오래 배인 건 거의 답이 없습니다… 이건 거의 가죽 복원 각이죠. 본인이나 같이 타는 사람이 청바지 자주 입으면, 화이트 시트는 그냥 커버 깔고 타는 게 정신 건강에 좋습니다 ??"
,UgxgAM7qH0pZG1whx2h4AaABAg,neg,,,"해외 차량 세차하는 유튜브 봤는데..
일부이긴 했지만..정말 바퀴 달린 쓰레기통이더라.
저런 상황에서 화이트 시트라...삶이 심심했을 수도.."
,UgxOgJdRf8pvr6ibG0J4AaABAg,neg,,,저게 차야 쓰레기통이야 ... 너무 더럽게 쓰네
,UgyRb1dhiC6Mb2I3zmB4AaABAg,pos,,,다칠까봐 옆으로 밀어준거구나~ 멋지다!!!!!
,Ugw75eIOAqXVMY2F0Tp4AaABAg,neu,,,"12:10 땀좀 따끄께!!!
12:12 물좀 마시께!!!!
12:20 탬들썩 탬들썩 시작"
,UgyVTEEfq6itXVXb8M94AaABAg,neg,,,"나 방글라 사는데 공무원 비리가 말도 못함.
기업하기에 최악인 나라임. 
근데 셰이크 하시나 떠나고 더 말도못하게 심해짐."
,UgwUGtBWUJf7A3-UBzF4AaABAg,neg,,,"할당제의 가장 큰 문제- 할당제를 하면 능력없는것들이 더 좋은 대우를 받고 능력있는 사람들은 대우를 못받게 됨
근데 이걸 독립유공자 할당제 여성 할당제등 정의와 선의로 포장하는 게 민주당 쓰래기 인간들임. 우리나라도 할당제 많이 하는데 똑같은것임
결국 정의와선의의 정책이라고 무조건 옳은 정책이라고 할수는 없음 할당제를하면 반드시 정상적인 평균적인 국민들은 그만큼 손해를 보게 되어있음.
돈을 뿌려? 돈 뿌리면 좋아? 그 돈은 어디서 나오는데...?"
,UgyHIgfPpQyGQr6o9054AaABAg,pos,,,the dog sees the future LOL
,UgwBtBKvTTLiIK5_Itd4AaABAg,neg,,,"휘발유 1800원가면 나라 아작난다,,, 97년 12월 환율 1496원 98년 1월 환율 1706원  이미 중간치  자장면 7천원이 2만원 주고 사먹야 될 ,,ㅋㅋ"
